CustomerID,Gender,tenure,MonthlyCharges,TotalCharges,TechSupport_Yes,OnlineBackup_Yes,StreamingTV_Yes,Contract_OneYear,Contract_TwoYear,Payment_Electronic,Payment_CreditCard,InternetService_Fiber,Churn
6122-EFVKN,Male,51,53,2703,0,0,1,0,1,1,0,0,0
2805-EDJPQ,Male,38,90,3420,0,0,1,1,0,1,0,0,1
6862-CQUMB,Male,1,54,54,1,1,1,1,0,1,0,1,1
7156-MXBJE,Male,26,46,1196,0,0,1,1,0,0,0,1,1
6158-HDPXZ,Female,14,87,1218,1,1,1,1,0,0,1,0,1
9601-BRXPO,Female,47,116,5452,1,0,1,0,0,1,0,1,0
2863-IMQDR,Female,30,65,1950,0,0,1,0,0,0,0,0,1
5686-CMAWK,Male,18,56,1008,1,0,1,0,1,0,1,0,0
5651-CRHKQ,Male,1,53,53,1,1,1,1,0,1,0,0,1
6905-NIQIN,Male,52,25,1300,1,0,1,0,0,1,0,1,1
8204-YJCLA,Female,42,86,3612,1,0,1,1,0,1,0,1,0
5167-ZFFMM,Male,23,79,1817,0,0,0,1,0,1,0,0,1
6583-SZVGP,Male,68,88,5984,1,0,0,1,0,1,0,0,1
4895-TMWIR,Female,43,100,4300,1,1,0,1,0,1,0,1,1
0533-BNWKF,Male,59,37,2183,1,0,0,0,0,0,1,1,0
1708-PBBOA,Female,54,26,1404,1,1,0,1,0,0,1,1,1
8782-LKFPK,Male,59,90,5310,0,1,1,0,1,1,0,1,1
5522-JBWMO,Female,50,36,1800,0,0,1,1,0,1,0,0,1
3597-MVHJT,Female,30,107,3210,1,1,0,1,0,1,0,1,1
9774-NRNAU,Female,57,64,3648,0,0,1,1,0,0,1,1,1
0224-RLWWD,Female,69,112,7728,0,1,1,0,0,1,0,1,1
9967-ATRFS,Female,69,90,6210,0,0,1,0,0,0,1,0,0
3951-NJCVI,Male,47,74,3478,1,0,1,1,0,0,1,1,0
2977-CEBSX,Male,11,43,473,1,0,1,1,0,1,0,1,0
0177-PXBAT,Male,44,93,4092,0,1,0,1,0,1,0,1,1
6599-CEBNN,Male,47,78,3666,0,1,0,1,0,1,0,1,0
2519-ERQOJ,Female,40,117,4680,0,0,1,1,0,0,1,0,0
5876-QMYLD,Male,24,89,2136,0,0,1,0,1,0,1,1,1
2277-AXSDC,Male,27,61,1647,1,0,0,0,1,1,0,1,0
9442-JTWDL,Female,67,27,1809,1,0,0,1,0,0,1,0,0
0979-PHULV,Male,62,110,6820,0,0,1,1,0,1,0,1,1
3067-SVMTC,Male,48,42,2016,0,1,1,1,0,0,0,0,1
5495-GPSRW,Female,48,40,1920,1,1,1,1,0,0,0,0,0
7606-BPHHN,Female,61,23,1403,1,0,0,0,1,1,0,1,0
4742-DRORA,Male,35,61,2135,1,1,1,1,0,0,1,1,1
0111-KLBQG,Male,19,82,1558,1,1,0,0,0,0,1,0,0
4800-VHZKI,Female,18,79,1422,0,1,1,1,0,0,0,0,0
7989-CHGTL,Male,58,64,3712,1,1,0,0,0,0,0,1,1
0334-GDDSO,Male,43,88,3784,0,0,0,0,0,0,1,0,1
4163-NCJAK,Female,50,20,1000,1,1,1,0,1,0,1,0,0
5233-AOZUF,Female,55,55,3025,0,1,1,1,0,1,0,1,0
5973-EJGDP,Male,11,82,902,0,1,1,1,0,1,0,1,1
1996-DBMUS,Male,51,32,1632,0,0,0,1,0,1,0,1,1
7916-VCCPB,Male,20,25,500,1,1,1,1,0,0,0,1,0
4686-GEFRM,Female,68,94,6392,1,0,1,0,0,0,0,1,0
5249-QYHEX,Male,53,41,2173,1,0,1,0,1,0,0,0,0
0578-SKVMF,Female,44,71,3124,1,1,1,0,0,1,0,1,1
5564-NEMQO,Female,21,55,1155,0,1,1,1,0,0,0,0,0
2233-FAGXV,Male,48,96,4608,1,1,1,1,0,0,1,1,0
5605-IYGFG,Female,50,70,3500,1,0,0,1,0,0,1,0,1
7663-ZTEGJ,Male,65,49,3185,0,1,0,0,1,0,0,1,1
3935-TBRZZ,Male,19,91,1729,0,0,1,1,0,1,0,0,0
8111-BKVDS,Male,26,37,962,0,1,0,1,0,1,0,1,0
2055-SIFSS,Male,4,33,132,0,0,1,1,0,1,0,1,0
2806-MLNTI,Female,7,86,602,0,1,0,1,0,0,1,1,1
8734-DKSTZ,Female,28,54,1512,1,0,1,1,0,0,0,0,0
4360-PNRQB,Female,48,58,2784,0,1,0,0,1,0,1,0,0
6152-ONASV,Female,14,33,462,1,0,0,0,0,0,0,1,1
9063-ZGTUY,Female,16,107,1712,1,0,1,1,0,1,0,0,0
7781-HVGMK,Male,42,87,3654,1,1,1,0,0,0,1,1,0
2181-UAESM,Male,32,43,1376,1,0,1,1,0,1,0,0,1
2957-LOLHO,Male,2,88,176,1,1,1,1,0,1,0,1,1
6048-NJXHX,Female,50,73,3650,1,1,0,0,0,0,1,1,1
2320-SLKMB,Male,72,114,8208,0,1,1,0,1,0,1,0,0
4980-URKXC,Female,26,31,806,1,1,1,0,1,0,0,0,1
4376-KFVRS,Male,64,94,6016,1,1,1,0,0,1,0,1,1
5886-VLQVU,Male,2,48,96,1,0,0,1,0,1,0,0,0
3577-AMVUX,Female,17,118,2006,1,1,0,1,0,0,0,1,0
0771-WLCLA,Female,4,41,164,1,1,0,0,0,1,0,1,1
5628-RKIFK,Male,21,104,2184,1,0,1,1,0,1,0,1,1
0206-TBWLC,Female,19,53,1007,0,0,1,1,0,1,0,1,0
2937-FTHUR,Male,29,118,3422,0,0,1,1,0,1,0,0,0
1910-FMXJM,Female,4,42,168,0,0,0,0,0,1,0,1,0
7752-XUSCI,Female,12,117,1404,0,1,1,0,0,1,0,1,0
4110-PFEUZ,Male,64,98,6272,1,1,0,0,1,0,1,1,1
0732-OCQOC,Female,41,85,3485,0,1,1,1,0,0,0,0,0
5168-MSWXT,Female,44,28,1232,1,0,1,1,0,1,0,0,1
1090-ESELR,Female,28,83,2324,1,0,1,1,0,0,0,1,1
8592-PLTMQ,Male,2,81,162,0,1,1,1,0,1,0,0,1
5760-WRAHC,Female,47,35,1645,0,1,1,1,0,1,0,1,1
8847-GEOOQ,Male,10,27,270,0,0,0,1,0,0,0,1,0
0256-LTHVJ,Male,64,55,3520,0,0,0,1,0,0,1,0,0
4785-FCIFB,Female,45,22,990,1,0,0,1,0,0,0,0,0
8313-NDOIA,Male,35,45,1575,0,1,0,0,1,1,0,0,0
5149-CUZUJ,Female,11,87,957,1,1,1,0,0,0,0,0,1
0942-KOWSM,Male,63,96,6048,1,1,1,0,0,0,1,1,1
4237-CLSMM,Male,38,111,4218,1,0,0,0,0,1,0,1,1
1452-VOQCH,Female,54,25,1350,0,1,1,1,0,0,0,0,0
4719-UMSIY,Male,12,20,240,1,1,1,1,0,0,1,1,0
6614-VBEGU,Male,4,45,180,0,1,1,0,0,1,0,1,1
0880-TKATG,Male,30,22,660,0,0,0,0,1,0,0,1,0
3811-VBYBZ,Male,7,51,357,1,0,0,0,1,0,1,0,1
1480-BKXGA,Male,62,97,6014,0,1,0,1,0,1,0,0,0
2996-XAUVF,Male,27,98,2646,0,0,0,1,0,0,1,0,0
9076-AXYIK,Female,35,94,3290,0,1,1,0,1,1,0,1,1
5968-XQIVE,Male,19,102,1938,0,0,1,0,0,0,0,0,1
8896-RAZCR,Male,33,92,3036,1,0,0,1,0,0,1,1,0
4640-UHDOS,Female,3,106,318,0,0,0,0,0,0,1,1,1
4933-IKULF,Female,55,94,5170,1,0,1,1,0,1,0,0,1
3583-EKAPL,Male,58,77,4466,0,0,1,0,0,0,0,1,0
1304-BCCFO,Female,47,62,2914,1,1,1,1,0,0,0,1,1
4104-PVRPS,Male,34,97,3298,1,0,0,0,0,0,1,1,0
9399-APLBT,Male,10,72,720,0,0,1,0,1,1,0,1,1
2359-KMGLI,Female,9,78,702,1,0,1,1,0,0,1,1,0
3780-DDGSE,Male,7,67,469,0,0,1,1,0,0,0,0,0
4431-EDMIQ,Female,6,111,666,0,1,1,1,0,0,0,0,1
0306-JAELE,Female,41,92,3772,1,1,1,1,0,0,1,1,0
6227-HWPWX,Male,53,61,3233,0,1,0,0,1,1,0,0,1
0486-LGCCH,Female,12,36,432,0,1,1,1,0,0,1,0,0
0447-BEMNG,Male,4,41,164,1,0,1,0,1,1,0,0,0
4612-SSVHJ,Male,11,51,561,0,0,1,1,0,0,0,0,1
5168-MQQCA,Male,7,26,182,1,0,0,1,0,0,1,1,1
5949-XIKAE,Male,40,77,3080,1,1,1,1,0,1,0,1,1
7971-HLVXI,Female,47,49,2303,0,0,0,1,0,1,0,0,0
9094-AZPHK,Female,49,52,2548,1,1,0,1,0,1,0,1,0
3649-JPUGY,Female,41,47,1927,0,0,0,0,1,0,1,1,1
4472-LVYGI,Male,69,33,2277,1,0,0,1,0,1,0,1,0
8372-JUXUI,Male,53,43,2279,1,1,0,0,0,1,0,0,1
3552-CTCYF,Female,53,104,5512,0,1,1,1,0,1,0,0,0
6778-YSNIH,Female,29,47,1363,0,1,1,1,0,0,0,0,1
0388-EOPEX,Male,53,73,3869,0,0,0,0,0,1,0,0,0
5756-OZRIO,Female,34,70,2380,1,0,0,1,0,0,1,1,0
6579-JPICP,Male,7,100,700,1,0,1,1,0,1,0,1,1
8205-OTCHB,Female,1,117,117,1,0,0,0,0,0,1,1,1
4134-BSXLX,Male,20,43,860,0,0,0,0,0,0,0,0,0
0505-SPOOW,Female,2,41,82,1,0,1,1,0,0,1,1,0
6235-VDHOM,Male,34,36,1224,0,1,1,1,0,0,0,1,1
7783-YKGDV,Female,48,120,5760,1,1,1,1,0,1,0,1,1
4374-YMUSQ,Female,17,22,374,1,1,1,0,1,0,0,1,1
4513-CXYIX,Male,34,54,1836,0,0,0,0,1,1,0,0,0
3957-HHLMR,Female,35,88,3080,1,1,0,1,0,1,0,1,1
7803-XOCCZ,Female,20,33,660,0,0,1,0,1,0,1,0,0
5736-YEJAX,Female,62,119,7378,0,1,1,1,0,1,0,1,0
5609-CEBID,Male,38,40,1520,1,1,0,1,0,0,0,1,1
8981-FJGLA,Female,45,96,4320,1,0,0,0,0,1,0,1,1
7218-HKQFK,Female,51,105,5355,0,1,0,0,1,0,0,0,1
4636-QRJKY,Male,34,104,3536,0,1,0,0,1,1,0,1,0
1135-LMECX,Female,44,91,4004,0,1,0,0,0,1,0,0,0
4332-MUOEZ,Female,69,35,2415,0,1,1,0,1,0,1,0,0
8535-SFUTN,Male,72,77,5544,0,1,1,0,1,0,1,1,1
5956-VKDTT,Female,8,80,640,0,1,1,1,0,0,0,0,1
8677-HDZEE,Male,29,91,2639,1,1,1,0,1,0,1,0,1
2475-MROZF,Female,39,84,3276,0,1,0,1,0,0,1,0,0
9412-GHEEC,Male,28,101,2828,1,0,0,1,0,0,0,1,1
3482-ABPKK,Male,38,116,4408,0,1,1,1,0,0,0,0,0
6705-LXORM,Male,20,64,1280,1,0,0,0,0,1,0,0,0
0257-ZESQC,Female,46,62,2852,1,1,0,1,0,0,0,0,0
7531-GQHME,Male,54,64,3456,0,0,0,0,1,1,0,1,1
5174-ITUMV,Female,33,92,3036,0,1,1,0,0,1,0,1,1
4109-CYRBD,Female,1,20,20,1,1,0,1,0,0,1,0,1
0913-XWSCN,Female,72,35,2520,1,0,0,1,0,0,1,0,1
6825-UYPFK,Male,34,46,1564,1,1,0,0,0,0,1,1,1
8397-MVTAZ,Female,60,77,4620,0,1,0,0,1,1,0,0,0
0750-EBAIU,Female,9,120,1080,0,0,1,1,0,1,0,0,1
8606-CIQUL,Male,32,24,768,0,0,0,1,0,0,1,1,1
3571-DPYUH,Male,36,20,720,1,0,0,0,1,1,0,0,0
7601-GNDYK,Male,27,99,2673,1,0,0,0,1,0,0,1,1
0356-OBMAC,Female,41,55,2255,0,0,1,0,0,0,1,1,0
8067-NIOYM,Female,61,77,4697,0,0,1,0,0,1,0,1,0
1403-GYAFU,Male,27,108,2916,1,0,0,0,1,1,0,1,1
4234-XTNEA,Female,3,110,330,1,1,0,1,0,0,0,0,1
1297-VQDRP,Male,3,28,84,0,1,1,0,0,0,0,0,0
9282-IZGQK,Male,61,89,5429,0,1,1,0,1,1,0,1,1
5348-CAGXB,Male,34,116,3944,0,1,0,1,0,1,0,1,0
0621-HJWXJ,Female,61,92,5612,0,0,1,0,1,1,0,0,1
5844-QVTAT,Female,16,89,1424,0,0,0,1,0,0,0,0,1
8905-IAZPF,Female,25,74,1850,1,1,0,0,1,1,0,1,1
5394-MEITZ,Male,31,84,2604,1,0,1,1,0,0,1,0,0
6859-QNXIQ,Male,46,20,920,1,0,0,1,0,1,0,1,1
2782-LFZVW,Female,12,94,1128,0,1,1,0,0,1,0,0,1
2866-IKBTM,Male,15,115,1725,0,1,0,0,0,0,0,0,1
1342-JPNKI,Male,69,84,5796,1,0,1,1,0,1,0,0,0
2817-NTQDO,Male,63,118,7434,1,1,0,0,0,1,0,0,1
7129-AZJDE,Male,71,72,5112,0,0,0,1,0,0,1,1,1
6986-IJDHX,Male,20,24,480,0,0,1,0,1,0,1,0,0
2560-PPCHE,Female,23,112,2576,0,0,1,0,1,1,0,0,0
4676-MQUEA,Female,47,74,3478,0,0,1,1,0,1,0,0,0
8138-EALND,Male,4,103,412,0,1,1,1,0,0,0,0,1
3580-HYCSP,Male,67,30,2010,0,0,1,1,0,0,1,1,0
1352-HNSAW,Female,16,114,1824,1,1,1,1,0,1,0,1,1
2075-PUEPR,Female,60,56,3360,0,0,0,0,1,0,0,0,1
1982-FEBTD,Male,4,33,132,1,0,0,1,0,0,1,0,0
5301-GAUUY,Female,44,112,4928,0,0,1,1,0,1,0,1,0
5791-KAJFD,Male,37,120,4440,1,1,0,0,1,1,0,0,1
2654-VBVPB,Female,1,89,89,1,1,0,1,0,1,0,0,0
1154-HYWWO,Male,57,97,5529,0,0,0,1,0,0,0,1,0
2501-XWWTZ,Female,56,107,5992,1,0,1,1,0,0,1,1,1
3716-UVSPD,Male,19,48,912,1,1,1,1,0,1,0,1,1
6815-ABQFQ,Female,12,61,732,1,1,1,0,0,0,0,1,0
7343-EOBEU,Male,6,79,474,1,0,0,1,0,1,0,0,0
3701-SFMUH,Male,16,50,800,1,1,0,0,0,1,0,1,1
6103-LIANB,Male,44,26,1144,1,0,1,1,0,1,0,1,0
7319-VENRZ,Male,15,61,915,1,1,1,1,0,1,0,1,0
5846-NEQVZ,Female,61,103,6283,1,0,1,0,0,1,0,0,0
6967-QIQRV,Male,34,61,2074,0,1,0,0,0,1,0,1,1
5781-RFZRP,Female,19,113,2147,1,1,1,0,1,1,0,1,1
0939-YAPAF,Male,44,93,4092,1,0,1,1,0,1,0,0,1
0308-IVGOK,Male,25,91,2275,0,0,0,1,0,1,0,1,1
7293-LSCDV,Male,60,54,3240,0,1,1,0,1,1,0,1,0
7025-WCBNE,Female,35,93,3255,0,0,1,1,0,1,0,0,0
5756-JYOJT,Female,60,79,4740,1,0,1,1,0,1,0,0,1
4710-FDUIZ,Female,70,21,1470,0,1,1,0,0,1,0,1,1
6030-REHUX,Male,15,46,690,0,1,1,1,0,0,0,0,1
9548-LIGTA,Male,52,51,2652,0,1,1,1,0,0,0,0,1
5150-LJNSR,Female,8,116,928,1,0,0,0,0,1,0,1,1
8270-RKSAP,Female,11,26,286,1,0,0,1,0,1,0,1,1
6522-YRBXD,Male,53,31,1643,1,0,1,0,1,1,0,0,1
2640-LYMOV,Male,28,120,3360,1,1,0,0,0,1,0,0,1
1218-VKFPE,Male,12,79,948,1,1,0,1,0,0,0,1,1
3627-FHKBK,Female,3,42,126,1,1,1,0,0,1,0,1,1
2865-TCHJW,Female,62,98,6076,0,0,1,0,0,1,0,1,1
1423-BMPBQ,Female,27,28,756,1,0,1,0,1,0,1,1,1
2393-DIVAI,Male,17,21,357,1,1,0,0,1,0,0,1,1
5192-EBGOV,Female,67,29,1943,1,1,1,1,0,0,0,0,1
4568-KNYWR,Male,4,40,160,0,1,1,0,1,1,0,1,1
8752-IMQOS,Female,27,40,1080,0,0,1,0,1,1,0,0,0
0742-LAFQK,Female,22,115,2530,1,1,0,1,0,1,0,0,1
0795-LAFGP,Female,54,120,6480,0,0,1,1,0,0,1,0,0
0619-OLYUR,Female,25,55,1375,0,1,0,1,0,0,0,1,0
5512-IDZEI,Female,48,94,4512,0,0,0,1,0,0,0,0,1
0459-SPZHJ,Male,42,108,4536,0,0,0,1,0,1,0,0,0
0215-BQKGS,Female,55,61,3355,0,0,0,0,0,1,0,0,1
9244-ZVAPM,Male,52,34,1768,0,1,1,1,0,1,0,1,0
0719-SYFRB,Female,40,50,2000,0,0,0,1,0,0,0,0,1
8208-EUMTE,Female,28,42,1176,1,0,0,1,0,1,0,1,0
5172-MIGPM,Male,24,63,1512,0,0,1,0,1,0,1,0,1
1710-RCXUS,Male,63,63,3969,0,1,1,0,1,1,0,0,1
0374-FIUCA,Female,19,120,2280,1,1,0,1,0,1,0,1,0
5839-SUYVZ,Male,29,52,1508,1,0,0,1,0,0,0,0,1
5173-ZXXXL,Female,62,28,1736,0,0,1,0,1,0,1,1,1
1096-ADRUX,Female,46,119,5474,1,0,1,0,0,0,0,1,0
2001-MCUUW,Male,53,28,1484,0,1,1,0,0,1,0,0,1
2731-GJRDG,Male,16,99,1584,1,1,1,0,0,0,1,1,1
4723-BEGSG,Female,43,25,1075,0,0,1,1,0,0,0,1,1
6516-NKQBO,Female,71,61,4331,0,0,0,1,0,1,0,1,1
8672-OAUPW,Female,60,70,4200,0,1,0,1,0,0,1,0,0
8207-DMRVL,Female,30,90,2700,0,1,1,0,0,0,1,0,0
3419-SNJJD,Female,39,54,2106,1,1,0,0,1,1,0,1,0
6543-CPZMK,Female,3,119,357,1,1,0,1,0,1,0,0,1
4765-OXPPD,Female,31,118,3658,1,0,1,1,0,0,0,1,1
2804-ETQDK,Male,63,89,5607,1,0,1,1,0,0,0,1,0
6689-VRRTK,Male,57,34,1938,1,1,1,1,0,0,0,1,1
7138-GIRSH,Male,14,67,938,1,1,0,0,1,1,0,1,1
9396-ZSFLL,Male,62,60,3720,1,0,0,1,0,1,0,0,1
6464-KEXXH,Male,22,81,1782,0,0,1,1,0,0,0,0,1
7134-MJPDY,Male,50,21,1050,0,1,0,0,1,1,0,1,1
5240-CAOYT,Male,2,79,158,1,0,1,1,0,0,0,1,1
4059-IIEBK,Female,57,36,2052,1,0,0,1,0,1,0,0,1
4881-JVQOD,Male,49,111,5439,0,0,0,1,0,1,0,1,0
0516-UXRMT,Male,54,37,1998,1,0,0,0,0,1,0,1,0
4851-BQDNX,Male,39,91,3549,0,1,1,1,0,1,0,1,0
5148-HKFIR,Male,18,29,522,1,0,1,1,0,0,1,1,1
1009-IRMNA,Female,17,118,2006,1,1,0,0,1,1,0,1,0
3003-CMDUU,Male,7,58,406,0,0,0,0,1,1,0,1,1
5016-IBERQ,Male,1,22,22,0,0,0,1,0,0,1,1,0
6797-UCJHZ,Female,26,59,1534,1,1,0,1,0,0,0,1,0
2469-DTSGX,Female,67,84,5628,1,1,1,1,0,1,0,0,0
4554-YGZIH,Male,71,95,6745,1,1,1,0,1,1,0,0,1
5099-BAILX,Male,22,86,1892,1,0,0,1,0,1,0,1,1
9931-KGHOA,Female,15,82,1230,0,0,0,0,1,1,0,1,0
1775-KWJKQ,Female,25,32,800,0,1,1,0,0,1,0,0,0
7665-VIGUD,Male,31,58,1798,0,1,1,1,0,0,1,1,0
9411-TPQQV,Male,60,32,1920,0,1,1,1,0,1,0,1,0
7207-RMRDB,Male,44,96,4224,1,0,0,0,0,0,0,1,1
7954-MLBUN,Male,72,69,4968,1,1,0,1,0,1,0,0,1
2077-DDHJK,Male,60,26,1560,1,0,0,1,0,0,1,1,1
4913-EHYUI,Female,71,54,3834,0,0,1,0,0,1,0,1,0
0195-IESCP,Female,44,95,4180,0,1,1,0,1,1,0,1,1
9574-BOSMD,Male,23,90,2070,1,0,1,1,0,1,0,1,1
4580-TMHJU,Female,65,49,3185,0,1,1,1,0,1,0,0,1
0970-ETWGE,Female,32,39,1248,1,0,1,1,0,0,1,1,1
4908-XAXAY,Female,56,39,2184,1,1,1,0,0,1,0,0,0
8404-VLQFB,Female,65,86,5590,0,1,0,0,0,0,0,0,0
1626-ERCMM,Male,1,36,36,1,1,1,1,0,1,0,0,1
0887-HJGAR,Female,27,28,756,0,1,0,0,1,0,0,1,0
2391-IPLOP,Male,33,30,990,1,0,1,0,0,0,1,1,1
5644-PDMZC,Male,51,97,4947,1,1,1,1,0,1,0,0,0
3509-GWQGF,Male,20,102,2040,1,1,1,1,0,1,0,0,0
9576-ANLXO,Male,10,120,1200,1,1,0,0,0,0,1,1,1
2024-BASKD,Female,11,103,1133,1,1,1,0,1,0,0,1,1
5845-BZZIB,Female,11,90,990,1,0,1,1,0,0,0,0,1
1140-UKVZG,Male,71,100,7100,0,1,1,1,0,1,0,1,0
4160-AMJTL,Female,33,39,1287,1,0,0,0,0,1,0,1,0
5183-SNMJQ,Male,6,113,678,1,0,0,1,0,1,0,1,1
8100-PNJMH,Male,66,111,7326,0,0,1,0,1,0,0,1,0
7838-LAZFO,Male,17,29,493,1,1,1,0,1,1,0,0,1
4464-JCOLN,Male,25,89,2225,0,0,1,1,0,0,0,0,1
2085-JVGAD,Female,48,62,2976,1,0,1,0,0,1,0,0,1
5650-VDUDS,Male,2,65,130,1,0,0,0,0,1,0,0,0
8095-WANWK,Male,24,42,1008,0,0,0,1,0,1,0,1,1
3030-ZKIWL,Female,26,61,1586,0,1,0,1,0,1,0,0,0
9565-FLVCG,Female,60,88,5280,0,1,0,1,0,0,0,1,1
8755-OGKNA,Female,69,21,1449,0,0,1,1,0,0,1,1,1
2800-VEQXM,Female,34,55,1870,1,1,1,0,0,0,0,0,0
7538-GWHML,Male,40,99,3960,0,0,1,0,1,1,0,0,0
5533-RJFTJ,Female,50,71,3550,1,0,1,0,0,0,1,1,0
3859-CVCET,Male,22,35,770,1,0,0,0,0,0,0,1,0
0214-JHPFW,Female,55,55,3025,1,1,1,0,1,0,1,1,0
5642-MHDQT,Female,43,54,2322,1,0,1,0,0,0,0,1,0
3088-FVYWK,Male,9,41,369,1,0,0,0,1,1,0,1,0
3276-HDUEG,Female,9,91,819,1,1,1,0,1,1,0,0,1
9092-GDZKO,Male,61,22,1342,0,0,0,1,0,1,0,0,1
0823-HSCDJ,Female,4,20,80,1,1,0,1,0,0,1,1,1
3729-OWRVL,Male,19,31,589,0,0,1,0,0,0,0,1,0
2324-AALNO,Female,14,113,1582,0,1,0,0,1,0,0,0,1
0822-GAVAP,Female,11,44,484,1,1,1,1,0,0,0,1,0
5760-IFJOZ,Male,62,60,3720,1,1,0,1,0,1,0,0,1
2826-UWHIS,Male,44,86,3784,0,1,1,0,0,0,1,1,0
1448-PWKYE,Male,33,27,891,1,0,1,1,0,0,0,0,0
7501-IWUNG,Female,6,104,624,0,0,1,1,0,0,1,1,1
4957-TREIR,Male,9,83,747,0,1,0,1,0,1,0,0,1
7251-LJBQN,Male,28,97,2716,0,0,1,1,0,0,1,1,1
8040-MNRTF,Male,64,28,1792,0,1,1,0,0,1,0,1,1
1536-HBSWP,Male,5,33,165,0,0,1,0,0,1,0,0,1
5313-FPXWG,Male,55,21,1155,0,1,1,0,0,1,0,1,0
0067-DKWBL,Male,59,105,6195,0,0,1,0,1,0,0,0,0
0946-FKYTX,Male,11,93,1023,1,0,0,1,0,1,0,0,0
5076-YVXCM,Male,6,21,126,1,1,0,0,0,0,0,1,1
8262-COGGB,Male,70,91,6370,1,0,1,1,0,1,0,1,0
6663-JOCQO,Male,54,94,5076,0,0,0,0,0,1,0,0,1
9620-QJREV,Male,62,82,5084,0,1,0,1,0,0,1,0,0
2276-YDAVZ,Male,59,29,1711,0,1,0,0,1,0,0,0,0
2682-KEVRP,Female,22,96,2112,1,1,0,0,1,0,1,1,0
2480-JZOSN,Male,20,94,1880,1,1,1,0,0,0,0,1,1
0078-XZMHT,Male,16,45,720,0,1,0,0,0,0,0,1,0
5896-NPFWW,Female,59,27,1593,0,1,0,1,0,1,0,1,0
9978-HYCIN,Female,11,87,957,0,0,0,0,1,1,0,0,1
8338-QIUNR,Female,26,31,806,1,0,0,1,0,0,1,1,1
1525-LNLOJ,Female,59,102,6018,0,1,0,0,0,0,1,1,1
9450-TRJUU,Female,19,35,665,1,1,1,1,0,0,0,1,1
1766-GKNMI,Male,45,45,2025,1,0,0,0,0,1,0,1,0
6942-LBFDP,Male,11,22,242,0,1,1,1,0,1,0,1,0
1456-TWCGB,Female,40,109,4360,0,0,0,1,0,1,0,1,0
7133-VBDCG,Female,41,83,3403,1,1,1,1,0,0,0,0,1
7596-ZYWBB,Female,45,63,2835,0,0,1,1,0,0,1,1,0
8329-UTMVM,Male,48,118,5664,1,0,0,1,0,1,0,0,1
3014-WJKSM,Male,41,32,1312,1,1,0,1,0,0,1,0,0
3347-YJZZE,Male,59,103,6077,1,0,0,1,0,1,0,0,1
1029-QFBEN,Male,32,34,1088,0,1,1,0,1,1,0,1,1
7929-DMBCV,Male,42,70,2940,0,0,1,1,0,0,1,0,1
9661-JALZV,Female,50,117,5850,0,0,0,1,0,1,0,0,1
5433-KYGHE,Male,66,72,4752,1,0,0,0,0,1,0,1,0
4312-KFRXN,Female,31,113,3503,0,0,1,1,0,1,0,1,0
5575-TPIZQ,Male,64,63,4032,0,1,1,1,0,0,0,1,1
0114-IGABW,Female,43,54,2322,0,1,1,0,1,0,0,0,0
9944-AEXBM,Male,34,115,3910,1,0,1,0,1,1,0,0,1
1853-ARAAQ,Female,16,28,448,1,0,0,0,1,1,0,0,1
6952-OMNWB,Male,41,68,2788,0,0,1,0,0,1,0,0,1
4697-LUPSU,Female,31,74,2294,1,1,0,1,0,1,0,1,0
8434-VGEQQ,Female,68,117,7956,1,1,0,0,0,1,0,1,0
4952-YSOGZ,Female,40,99,3960,0,1,0,0,0,0,0,1,0
1589-AGTLK,Female,62,46,2852,0,0,0,0,1,1,0,1,1
5244-IRFIH,Female,67,63,4221,1,0,1,1,0,1,0,0,0
6549-YMFAW,Female,66,66,4356,0,0,1,0,0,0,1,0,1
4950-HKQTE,Female,14,62,868,1,0,0,1,0,0,1,1,1
6786-OBWQR,Male,38,92,3496,1,1,1,1,0,0,0,0,1
2684-EIWEO,Female,54,37,1998,0,0,1,1,0,0,0,0,0
2753-JMMCV,Female,57,95,5415,1,1,0,0,1,1,0,0,1
6439-GTPCA,Female,51,77,3927,0,0,0,0,0,1,0,0,0
6621-YOBKI,Male,56,96,5376,0,1,1,0,0,1,0,0,0
1216-JWVUX,Female,24,94,2256,1,1,0,1,0,1,0,1,0
7564-GHCVB,Female,53,103,5459,1,0,0,0,1,0,0,0,1
1173-NOEYG,Male,58,109,6322,0,1,0,0,1,0,0,0,0
7595-EHCDL,Female,70,60,4200,1,1,1,0,0,1,0,0,1
6647-ZEDXT,Female,23,29,667,1,0,0,1,0,1,0,1,0
2521-NPUZR,Female,63,109,6867,1,0,1,0,0,0,0,1,0
1307-TVUFB,Female,38,64,2432,0,1,0,1,0,1,0,0,0
7503-MIOGA,Female,35,97,3395,1,1,1,1,0,0,1,1,1
4381-MHQDC,Male,28,57,1596,0,1,0,1,0,1,0,0,1
6923-JHPMP,Male,21,99,2079,1,1,0,0,0,1,0,0,1
5138-WVKYJ,Male,45,57,2565,1,1,0,0,1,1,0,1,1
4018-PPNDW,Male,55,104,5720,1,0,1,1,0,0,0,1,1
1635-FJFCC,Male,65,92,5980,0,1,1,0,0,0,0,1,1
2499-AJYUA,Male,59,70,4130,1,0,1,1,0,1,0,0,0
6919-ELBGL,Male,26,105,2730,0,1,0,1,0,1,0,1,1
3966-HRMZA,Female,59,104,6136,1,1,1,0,0,1,0,0,1
6425-JWTDV,Female,63,51,3213,0,0,0,1,0,1,0,1,1
